  Compare Sequence names             Sd        Sn         S         N      ps      pn     ds      dn     ds/dn     ps/pn
  14   35 XM_022446 XM_022454  216.0000  777.0000  341.8333 1368.1667  0.6319  0.5679 1.3863  1.0617    1.3058    1.1126
  14   36 XM_022446 XM_022436  144.8333  494.1667  247.6667  979.3333  0.5848  0.5046 1.1346  0.8379    1.3542    1.1589
  14   37 XM_022446 XM_022449  103.5000  255.5000  158.5000  627.5000  0.6530  0.4072 1.5340  0.5871    2.6127    1.6037
  14   38 XM_022446 XM_022448  228.8333  798.1667  351.0000 1410.0000  0.6519  0.5661 1.5259  1.0542    1.4475    1.1517
  14   39 XM_022446 XM_022448  243.8333  765.1667  348.0000 1377.0000  0.7007  0.5557 2.0412  1.0129    2.0151    1.2609
  14   40 XM_022446 XM_022448  243.8333  765.1667  348.0000 1377.0000  0.7007  0.5557 2.0412  1.0129    2.0151    1.2609
  14   41 XM_022446 XM_022448  243.1667  761.8333  348.5000 1376.5000  0.6978  0.5535 1.9981  1.0044    1.9893    1.2607
  14   42 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   43 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   44 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   45 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   46 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   47 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   48 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   49 XM_022446 XM_022448  241.5000  789.5000  346.6667 1399.3333  0.6966  0.5642 1.9822  1.0465    1.8940    1.2347
  14   50 XM_022446 XM_022451  100.8333  231.1667  148.6667  586.3333  0.6783  0.3943 1.7602  0.5594    3.1465    1.7203
  14   51 XM_022446 XM_022431  110.5000  365.5000  180.1667  689.8333  0.6133  0.5298 1.2768  0.9193    1.3889    1.1576
  14   52 XM_022446 XM_022431  110.5000  365.5000  180.1667  689.8333  0.6133  0.5298 1.2768  0.9193    1.3889    1.1576
  14   53 XM_022446 XM_022431  254.1667  851.8333  347.1667 1365.8333  0.7321  0.6237 2.8022  1.3359    2.0976    1.1739
  14   54 XM_022446 XM_022439  116.1667  357.8333  181.3333  706.6667  0.6406  0.5064 1.4440  0.8433    1.7123    1.2651
  14   55 XM_022446 XM_022439  199.8333  698.1667  293.6667 1155.3333  0.6805  0.6043 1.7838  1.2289    1.4516    1.1261
  14   56 XM_022446 XM_022439  124.3333  375.6667  183.5000  731.5000  0.6776  0.5136 1.7530  0.8658    2.0248    1.3194
  14   57 XM_022446 XM_022439  124.3333  375.6667  183.5000  731.5000  0.6776  0.5136 1.7530  0.8658    2.0248    1.3194
  14   58 XM_022446 XM_022439  121.1667  378.8333  185.3333  729.6667  0.6538  0.5192 1.5401  0.8838    1.7424    1.2592
  14   59 XM_022446 XM_022439  121.1667  378.8333  185.3333  729.6667  0.6538  0.5192 1.5401  0.8838    1.7424    1.2592
  14   60 XM_022446 XM_022439  121.1667  378.8333  185.3333  729.6667  0.6538  0.5192 1.5401  0.8838    1.7424    1.2592
  14   61 XM_022446 XM_022439  121.1667  378.8333  185.3333  729.6667  0.6538  0.5192 1.5401  0.8838    1.7424    1.2592
  14   62 XM_022446 XM_022439  121.1667  378.8333  185.3333  729.6667  0.6538  0.5192 1.5401  0.8838    1.7424    1.2592
  14   63 XM_022446 XM_022439  101.3333  277.6667  152.5000  612.5000  0.6645  0.4533 1.6285  0.6956    2.3412    1.4658
  14   64 XM_022446 XM_022438  161.8333  602.1667  256.1667 1015.8333  0.6318  0.5928 1.3855  1.1718    1.1823    1.0657
  14   65 XM_022446 XM_022438  161.8333  602.1667  256.1667 1015.8333  0.6318  0.5928 1.3855  1.1718    1.1823    1.0657
  14   66 XM_022446 XM_022438  161.8333  602.1667  256.1667 1015.8333  0.6318  0.5928 1.3855  1.1718    1.1823    1.0657
  14   67 XM_022446 XM_022439  161.8333  602.1667  256.1667 1015.8333  0.6318  0.5928 1.3855  1.1718    1.1823    1.0657
  14   68 XM_022446 XM_022439   93.6667  314.3333  156.3333  617.6667  0.5991  0.5089 1.2028  0.8512    1.4132    1.1773
  14   69 XM_022446 XM_022436  155.0000  551.0000  250.0000  968.0000  0.6200  0.5692 1.3144  1.0671    1.2318    1.0892
  14   70 XM_022446 XM_022436   94.5000  308.5000  161.3333  627.6667  0.5857  0.4915 1.1390  0.7989    1.4257    1.1917
  14   71 XM_022446 XM_022436  165.6667  576.3333  245.3333  999.6667  0.6753  0.5765 1.7297  1.0980    1.5752    1.1713
  14   72 XM_022446 XM_022446  255.1667  825.8333  347.5000 1320.5000  0.7343  0.6254 2.8995  1.3462    2.1538    1.1741
  14   73 XM_022446 XM_022446  251.6667  809.3333  342.3333 1298.6667  0.7352  0.6232 2.9416  1.3331    2.2066    1.1796
  14   74 XM_022446 XM_022445  247.8333  793.1667  336.8333 1295.1667  0.7358  0.6124 2.9738  1.2718    2.3382    1.2015
  14   75 XM_022446 XM_022440  152.6667  512.3333  220.1667  883.8333  0.6934  0.5797 1.9382  1.1118    1.7434    1.1962
  14   76 XM_022446 XM_022445   44.6667  168.3333   68.1667  303.8333  0.6553  0.5540 1.5517  1.0066    1.5415    1.1827
  14   77 XM_022446 XM_022459  164.5000  566.5000  217.1667  901.8333  0.7575  0.6282    nan  1.3631       nan    1.2059
  14   78 XM_022446 XM_022459  153.6667  526.3333  203.3333  837.6667  0.7557  0.6283    nan  1.3641       nan    1.2028
  14   79 XM_022446 XM_022459  164.5000  566.5000  217.1667  901.8333  0.7575  0.6282    nan  1.3631       nan    1.2059
  14   80 XM_022446 XM_022459  160.8333  556.1667  214.5000  886.5000  0.7498  0.6274 6.1940  1.3582    4.5605    1.1952
  14   81 XM_022446 XM_022459  160.8333  579.1667  219.3333  902.6667  0.7333  0.6416 2.8527  1.4508    1.9663    1.1429
  14   82 XM_022446 XM_022476  118.0000  399.0000  174.3333  680.6667  0.6769  0.5862 1.7458  1.1410    1.5300    1.1547
  14   83 XM_022446 XM_022476  118.0000  399.0000  174.3333  680.6667  0.6769  0.5862 1.7458  1.1410    1.5300    1.1547
  14   84 XM_022446 XM_022476  118.0000  399.0000  174.3333  680.6667  0.6769  0.5862 1.7458  1.1410    1.5300    1.1547
  14   85 XM_022446 XM_022476  196.1667  751.8333  294.3333 1151.6667  0.6665  0.6528 1.6462  1.5326    1.0741    1.0209
  14   86 XM_022446 XM_022476  232.8333  887.1667  350.5000 1383.5000  0.6643  0.6412 1.6268  1.4483    1.1233    1.0359
  14   87 XM_022446 XM_022476  232.8333  887.1667  350.5000 1383.5000  0.6643  0.6412 1.6268  1.4483    1.1233    1.0359
  14   88 XM_022446 XM_022476  146.3333  563.6667  229.6667  913.3333  0.6372  0.6172 1.4205  1.2982    1.0943    1.0324
  14   89 XM_022446 XM_022476  146.3333  562.6667  229.1667  910.8333  0.6385  0.6177 1.4298  1.3015    1.0986    1.0337
  14   90 XM_022446 XM_022476  146.3333  562.6667  229.1667  910.8333  0.6385  0.6177 1.4298  1.3015    1.0986    1.0337
  14   91 XM_022446 XM_022454   88.1667  322.8333  146.5000  582.5000  0.6018  0.5542 1.2162  1.0073    1.2074    1.0859
  14   92 XM_022446 XM_022447   99.8333  359.1667  157.1667  616.8333  0.6352  0.5823 1.4077  1.1233    1.2532    1.0909
  14   93 XM_022446 XM_022461  226.5000  839.5000  321.0000 1248.0000  0.7056  0.6727 2.1203  1.7041    1.2442    1.0490
  14   94 XM_022446 XM_022459  165.1667  573.8333  227.6667  876.3333  0.7255  0.6548 2.5653  1.5482    1.6570    1.1079
  14   95 XM_022446 XM_022444  196.1667  556.8333  261.1667  995.8333  0.7511  0.5592    nan  1.0265       nan    1.3433
  14   96 XM_022446 XM_022444  261.1667  842.8333  370.1667 1393.8333  0.7055  0.6047 2.1191  1.2309    1.7216    1.1668
  14   97 XM_022446 XM_022443  150.1667  473.8333  204.1667  833.8333  0.7355  0.5683 2.9600  1.0631    2.7842    1.2943
  14   98 XM_022446 XM_022446  140.3333  556.6667  221.5000  867.5000  0.6336  0.6417 1.3970  1.4513    0.9626    0.9873
  14   99 XM_022446 XM_022438  134.5000  474.5000  200.3333  729.6667  0.6714  0.6503 1.6916  1.5134    1.1177    1.0324
  14  100 XM_022446 XM_022476  162.6667  572.3333  223.8333  889.1667  0.7267  0.6437 2.6047  1.4652    1.7778    1.1290
  14  101 XM_022446 XM_022443  258.3333  975.6667  361.3333 1399.6667  0.7149  0.6971 2.2974  1.9883    1.1554    1.0256
  14  102 XM_022446 XM_022448  269.6667  961.3333  361.3333 1405.6667  0.7463  0.6839 3.9858  1.8217    2.1880    1.0913
  15   16 XM_022445 XM_022445   60.3333  178.6667  197.0000  796.0000  0.3063  0.2245 0.3936  0.2667    1.4758    1.3645
  15   17 XM_022445 XM_022445  215.0000  700.0000  362.1667 1446.8333  0.5936  0.4838 1.1760  0.7769    1.5137    1.2270
  15   18 XM_022445 XM_022445  199.0000  664.0000  336.0000 1335.0000  0.5923  0.4974 1.1694  0.8161    1.4328    1.1908
  15   19 XM_022445 XM_022479   98.5000  249.5000  165.0000  636.0000  0.5970  0.3923 1.1921  0.5553    2.1468    1.5217
  15   20 XM_022445 XM_022441  230.0000  755.0000  337.6667 1369.3333  0.6811  0.5514 1.7911  0.9964    1.7974    1.2354
  15   21 XM_022445 XM_022440  112.0000  307.0000  168.5000  677.5000  0.6647  0.4531 1.6303  0.6951    2.3454    1.4669
  15   22 XM_022445 XM_022446  111.3333  307.6667  168.3333  677.6667  0.6614  0.4540 1.6018  0.6973    2.2972    1.4568
  15   23 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   24 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   25 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   26 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   27 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   28 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   29 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   30 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   31 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   32 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   33 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   34 XM_022445 XM_022443  157.8333  471.1667  246.0000  978.0000  0.6416  0.4818 1.4507  0.7712    1.8812    1.3318
  15   35 XM_022445 XM_022454  239.6667  823.3333  350.8333 1425.1667  0.6831  0.5777 1.8131  1.1032    1.6435    1.1825
  15   36 XM_022445 XM_022436  150.6667  500.3333  256.0000 1010.0000  0.5885  0.4954 1.1519  0.8102    1.4217    1.1881
  15   37 XM_022445 XM_022449  108.6667  254.3333  161.3333  639.6667  0.6736  0.3976 1.7126  0.5665    3.0232    1.6940
  15   38 XM_022445 XM_022448  231.8333  842.1667  364.8333 1474.1667  0.6354  0.5713 1.4093  1.0757    1.3101    1.1123
  15   39 XM_022445 XM_022448  261.5000  819.5000  355.5000 1417.5000  0.7356  0.5781 2.9638  1.1050    2.6821    1.2723
  15   40 XM_022445 XM_022448  261.5000  819.5000  355.5000 1417.5000  0.7356  0.5781 2.9638  1.1050    2.6821    1.2723
  15   41 XM_022445 XM_022448  259.3333  812.6667  354.6667 1412.3333  0.7312  0.5754 2.7648  1.0932    2.5290    1.2708
  15   42 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   43 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   44 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   45 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   46 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   47 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   48 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   49 XM_022445 XM_022448  257.3333  849.6667  357.6667 1460.3333  0.7195  0.5818 2.4012  1.1213    2.1414    1.2366
  15   50 XM_022445 XM_022451  108.6667  239.3333  151.3333  595.6667  0.7181  0.4018 2.3672  0.5755    4.1136    1.7872
  15   51 XM_022445 XM_022431  121.5000  370.5000  181.5000  703.5000  0.6694  0.5267 1.6731  0.9085    1.8416    1.2711
  15   52 XM_022445 XM_022431  121.5000  370.5000  181.5000  703.5000  0.6694  0.5267 1.6731  0.9085    1.8416    1.2711
  15   53 XM_022445 XM_022431  266.6667  889.3333  360.0000 1431.0000  0.7407  0.6215 3.2958  1.3230    2.4912    1.1919
  15   54 XM_022445 XM_022439  122.5000  362.5000  183.8333  719.1667  0.6664  0.5041 1.6452  0.8362    1.9674    1.3220
  15   55 XM_022445 XM_022439  210.3333  705.6667  304.0000 1187.0000  0.6919  0.5945 1.9182  1.1801    1.6256    1.1638
  15   56 XM_022445 XM_022439  127.1667  380.8333  187.0000  743.0000  0.6800  0.5126 1.7791  0.8626    2.0624    1.3267
  15   57 XM_022445 XM_022439  127.1667  380.8333  187.0000  743.0000  0.6800  0.5126 1.7791  0.8626    2.0624    1.3267
  15   58 XM_022445 XM_022439  128.3333  382.6667  188.3333  741.6667  0.6814  0.5160 1.7940  0.8734    2.0540    1.3207
  15   59 XM_022445 XM_022439  128.3333  382.6667  188.3333  741.6667  0.6814  0.5160 1.7940  0.8734    2.0540    1.3207
  15   60 XM_022445 XM_022439  128.3333  382.6667  188.3333  741.6667  0.6814  0.5160 1.7940  0.8734    2.0540    1.3207
  15   61 XM_022445 XM_022439  128.3333  382.6667  188.3333  741.6667  0.6814  0.5160 1.7940  0.8734    2.0540    1.3207
  15   62 XM_022445 XM_022439  128.3333  382.6667  188.3333  741.6667  0.6814  0.5160 1.7940  0.8734    2.0540    1.3207
  15   63 XM_022445 XM_022439  107.1667  288.8333  156.8333  623.1667  0.6833  0.4635 1.8151  0.7217    2.5149    1.4743
  15   64 XM_022445 XM_022438  160.5000  622.5000  264.3333 1040.6667  0.6072  0.5982 1.2439  1.1980    1.0383    1.0151
  15   65 XM_022445 XM_022438  160.5000  622.5000  264.3333 1040.6667  0.6072  0.5982 1.2439  1.1980    1.0383    1.0151
  15   66 XM_022445 XM_022438  160.5000  622.5000  264.3333 1040.6667  0.6072  0.5982 1.2439  1.1980    1.0383    1.0151
  15   67 XM_022445 XM_022439  160.5000  622.5000  264.3333 1040.6667  0.6072  0.5982 1.2439  1.1980    1.0383    1.0151
  15   68 XM_022445 XM_022439   93.1667  316.8333  155.6667  618.3333  0.5985  0.5124 1.1996  0.8621    1.3915    1.1680
  15   69 XM_022445 XM_022436  168.6667  579.3333  258.1667  998.8333  0.6533  0.5800 1.5365  1.1133    1.3802    1.1264
  15   70 XM_022445 XM_022436  105.5000  315.5000  164.5000  639.5000  0.6413  0.4934 1.4489  0.8043    1.8014    1.3000
  15   71 XM_022445 XM_022436  173.8333  607.1667  254.5000 1032.5000  0.6830  0.5881 1.8120  1.1496    1.5762    1.1615
  15   72 XM_022445 XM_022446  263.1667  860.8333  359.3333 1377.6667  0.7324  0.6248 2.8131  1.3429    2.0947    1.1721
  15   73 XM_022445 XM_022446  259.6667  840.3333  353.3333 1353.6667  0.7349  0.6208 2.9293  1.3189    2.2210    1.1838
  15   74 XM_022445 XM_022445  235.0000  808.0000  347.6667 1341.3333  0.6759  0.6024 1.7363  1.2191    1.4243    1.1221
  15   75 XM_022445 XM_022440  151.0000  531.0000  223.1667  895.8333  0.6766  0.5927 1.7434  1.1716    1.4880    1.1415
  15   76 XM_022445 XM_022445   39.0000  166.0000   66.6667  305.3333  0.5850  0.5437 1.1356  0.9679    1.1732    1.0760
  15   77 XM_022445 XM_022459  169.6667  566.3333  219.6667  914.3333  0.7724  0.6194    nan  1.3109       nan    1.2470
  15   78 XM_022445 XM_022459  158.0000  514.0000  201.8333  839.1667  0.7828  0.6125    nan  1.2724       nan    1.2781
  15   79 XM_022445 XM_022459  169.6667  566.3333  219.6667  914.3333  0.7724  0.6194    nan  1.3109       nan    1.2470
  15   80 XM_022445 XM_022459  164.6667  546.3333  213.1667  887.8333  0.7725  0.6154    nan  1.2881       nan    1.2553
  15   81 XM_022445 XM_022459  176.8333  603.1667  227.8333  936.1667  0.7762  0.6443    nan  1.4696       nan    1.2047
  15   82 XM_022445 XM_022476  114.5000  413.5000  177.5000  692.5000  0.6451  0.5971 1.4751  1.1928    1.2367    1.0803
  15   83 XM_022445 XM_022476  114.5000  413.5000  177.5000  692.5000  0.6451  0.5971 1.4751  1.1928    1.2367    1.0803
  15   84 XM_022445 XM_022476  114.5000  413.5000  177.5000  692.5000  0.6451  0.5971 1.4751  1.1928    1.2367    1.0803
  15   85 XM_022445 XM_022476  206.0000  769.0000  304.8333 1183.1667  0.6758  0.6500 1.7348  1.5108    1.1482    1.0397
  15   86 XM_022445 XM_022476  258.1667  927.8333  362.0000 1444.0000  0.7132  0.6425 2.2603  1.4572    1.5511    1.1099
  15   87 XM_022445 XM_022476  258.1667  927.8333  362.0000 1444.0000  0.7132  0.6425 2.2603  1.4572    1.5511    1.1099
  15   88 XM_022445 XM_022476  153.1667  571.8333  232.1667  928.8333  0.6597  0.6156 1.5879  1.2897    1.2312    1.0716
  15   89 XM_022445 XM_022476  153.1667  570.8333  231.6667  926.3333  0.6612  0.6162 1.5999  1.2930    1.2374    1.0729
  15   90 XM_022445 XM_022476  153.1667  570.8333  231.6667  926.3333  0.6612  0.6162 1.5999  1.2930    1.2374    1.0729
  15   91 XM_022445 XM_022454   92.3333  327.6667  149.1667  591.8333  0.6190  0.5536 1.3086  1.0051    1.3020    1.1180
  15   92 XM_022445 XM_022447   99.0000  359.0000  159.0000  627.0000  0.6226  0.5726 1.3298  1.0811    1.2300    1.0875
  15   93 XM_022445 XM_022461  243.8333  829.1667  328.8333 1273.1667  0.7415  0.6513 3.3609  1.5207    2.2101    1.1386
  15   94 XM_022445 XM_022459  173.5000  562.5000  230.3333  888.6667  0.7533  0.6330    nan  1.3932       nan    1.1900
  15   95 XM_022445 XM_022444  193.3333  573.6667  270.5000 1025.5000  0.7147  0.5594 2.2927  1.0274    2.2315    1.2777
  15   96 XM_022445 XM_022444  268.3333  918.6667  381.0000 1461.0000  0.7043  0.6288 2.0983  1.3669    1.5350    1.1201
  15   97 XM_022445 XM_022443  136.3333  502.6667  207.0000  846.0000  0.6586  0.5942 1.5787  1.1785    1.3397    1.1085
  15   98 XM_022445 XM_022446  147.5000  556.5000  224.5000  879.5000  0.6570  0.6327 1.5657  1.3918    1.1250    1.0384
  15   99 XM_022445 XM_022438  145.3333  483.6667  202.1667  742.8333  0.7189  0.6511 2.3866  1.5196    1.5706    1.1041
  15  100 XM_022445 XM_022476  152.5000  595.5000  227.6667  903.3333  0.6698  0.6592 1.6770  1.5838    1.0589    1.0161
  15  101 XM_022445 XM_022443  276.0000 1002.0000  375.6667 1463.3333  0.7347  0.6847 2.9189  1.8312    1.5939    1.0730
  15  102 XM_022445 XM_022448  275.1667 1041.8333  374.6667 1470.3333  0.7344  0.7086 2.9061  2.1720    1.3379    1.0365
  16   17 XM_022445 XM_022445  115.0000  282.0000  196.5000  787.5000  0.5852  0.3581 1.1367  0.4868    2.3351    1.6343
  16   18 XM_022445 XM_022445  115.8333  297.1667  198.0000  795.0000  0.5850  0.3738 1.1357  0.5175    2.1947    1.5651
  16   19 XM_022445 XM_022479   91.8333  213.1667  152.3333  585.6667  0.6028  0.3640 1.2214  0.4981    2.4521    1.6563
  16   20 XM_022445 XM_022441  130.6667  347.3333  190.0000  773.0000  0.6877  0.4493 1.8663  0.6855    2.7224    1.5305
  16   21 XM_022445 XM_022440   97.1667  279.8333  156.1667  629.8333  0.6222  0.4443 1.3272  0.6731    1.9718    1.4004
  16   22 XM_022445 XM_022446   96.5000  277.5000  156.1667  629.8333  0.6179  0.4406 1.3026  0.6641    1.9615    1.4025
  16   23 XM_022445 XM_022443  110.5000  304.5000  188.5000  732.5000  0.5862  0.4157 1.1411  0.6060    1.8829    1.4102
  16   24 XM_022445 XM_022443  110.5000  304.5000  188.5000  732.5000  0.5862  0.4157 1.1411  0.6060    1.8829    1.4102
  16   25 XM_022445 XM_022443  110.5000  304.5000  188.5000  732.5000  0.5862  0.4157 1.1411  0.6060    1.8829    1.4102
  16   26 XM_022445 XM_022443  110.5000  304.5000  188.5000  732.5000  0.5862  0.4157 1.1411  0.6060    1.8829    1.4102
